total_power,delta_power,delta_rel_power,theta_power,theta_rel_power,alpha_power,alpha_rel_power,sigma_power,sigma_rel_power,beta_power,beta_rel_power,theta_alpha_ratio,spectral_entropy,hjorth_activity,hjorth_mobility,hjorth_complexity,epoch_mean,epoch_std,epoch_skewness,epoch_kurtosis,subject_id,stage,stage_int,epoch_idx,recording
3.1279879989784425e-10,2.2183867756989757e-10,0.706945589473625,3.019527745310349e-11,0.0962249615452112,8.097155607919278e-12,0.0258036538398339,3.346891290266283e-12,0.010665723678216258,2.0972964231895156e-12,0.0066835705677404786,3.319199841631578,3.6318979409190337,3.450780005757674e-10,0.21014088085347257,3.8845365258170377,-8.242461538461397e-07,1.8576275207257438e-05,0.2247711167478018,1.2334727843502522,SC4171,N2,2,80,33
4.304090806464296e-10,2.915915071649734e-10,0.6759048899203709,1.8991313525695354e-11,0.0440215896643587,5.859540035152416e-12,0.013582328926346187,2.5341678239465017e-12,0.005874164308616935,1.6103595000882128e-12,0.003732789995229648,2.7685986856804425,2.944892106266592,4.5822434964026834e-10,0.15708848464323497,5.587496427251909,-9.006984126983985e-07,2.1406175502416783e-05,-0.12800847589746084,-0.12945636823490903,SC4171,N3,3,81,33
2.8243044456107837e-10,1.8844335908785897e-10,0.6648663285967151,2.8837159616368488e-11,0.10174333833835614,6.70105936356371e-12,0.02364269432643695,3.0355944148455233e-12,0.01071019177049402,1.9344411052365446e-12,0.006825099922600865,3.7445704876405377,3.4245925385583895,3.145229221977068e-10,0.20479305286260108,4.205767749045234,-8.865836385836247e-07,1.773479411207547e-05,-0.07462062167902665,0.14277043910240872,SC4171,N2,2,82,33
6.865848201395758e-10,5.066235543049735e-10,0.7368160835809782,2.9575571456661024e-11,0.04301370622268443,6.545051540783573e-12,0.009518900576448103,2.2597197045830404e-12,0.0032864595587266316,2.4293622218184902e-12,0.00353318187176579,3.919863409387595,3.0748178047104187,7.04032414605568e-10,0.153830849656811,5.414943260862072,-9.534046398046257e-07,2.6533609151518908e-05,-0.17276781745612663,0.24019557420697835,SC4171,N3,3,83,33
4.139946682264885e-10,2.947244668680942e-10,0.710188562488337,2.3885778761334464e-11,0.057556832870678004,4.577886190378111e-12,0.011031192786023153,1.821562311133954e-12,0.004389363166805348,1.8172245646339592e-12,0.004378910631310054,4.282227701694162,2.9165169188446183,4.541152861224989e-10,0.16088371358276204,5.577854731380671,-6.902056166056028e-07,2.1309980903851107e-05,-0.013661816322075884,0.3339846722460478,SC4171,N2,2,84,33
5.480694010264026e-10,4.1747199329424e-10,0.760326458757015,3.3183495802574086e-11,0.06043588613851462,7.352158560250042e-12,0.013390217241219941,2.8583769942710227e-12,0.00520585738146711,2.114790498728229e-12,0.0038515905180200294,3.9730442810918882,3.1889565954969616,5.493573169208098e-10,0.17054921641129203,4.473274946455201,-9.83759706959693e-07,2.3438372744728033e-05,0.24372770819216028,0.35391021170996106,SC4171,N3,3,85,33
4.3745618578700514e-10,3.225699430168409e-10,0.7356948162057408,3.371008306038219e-11,0.07688358415989596,3.600861622812863e-12,0.008212591678572197,1.968654959189706e-12,0.004489969632099218,2.6690094929551772e-12,0.006087288945791584,7.3269065283847,3.1093615405571837,4.5519226797577183e-10,0.17446551743645833,5.102792404959504,-8.745611721611578e-07,2.133523536255862e-05,-0.01371946632714513,0.9120507945190113,SC4171,N2,2,86,33
7.659452414670193e-10,5.577479607028022e-10,0.7272330937681251,3.5063909276282494e-11,0.04571892148285835,4.6796581940807844e-12,0.006101684893604001,2.5363838416071997e-12,0.003307125078128894,2.913532297726465e-12,0.003798879163984949,6.173594973166754,2.6385658468064017,8.418211308776749e-10,0.13202214283767175,6.3628999096002845,-4.702808302808162e-07,2.9014153974873623e-05,-0.12690202230407271,0.7571630341649143,SC4171,N3,3,87,33
4.781044059592071e-10,3.7365718108414223e-10,0.7799076285596858,2.1971067499257837e-11,0.0458586212649619,5.538461502609925e-12,0.011560030410326662,3.36270302157914e-12,0.007018726982580607,2.465329420939663e-12,0.005145703922308681,3.3602809300762506,2.7935936566967503,5.148996338327019e-10,0.15559211857364166,5.686910969156092,-8.732659340659199e-07,2.2691399997195014e-05,-0.4987021703926841,3.0595820692980595,SC4171,N2,2,88,33
6.591700263972453e-10,4.832099036475944e-10,0.7319476564009157,2.687983095802462e-11,0.04071652738418962,4.200124058640236e-12,0.006362185332105472,1.4304170095124407e-12,0.0021667403128231596,2.3759714541403932e-12,0.003599029581980288,5.169074940310817,2.7157465075198894,6.941645884266203e-10,0.13967914618699426,6.457428734341586,-5.981772893772753e-07,2.6347003405067156e-05,-0.28099061498048483,0.8272163468762121,SC4171,N3,3,89,33
3.587720173168388e-10,2.2612069376003813e-10,0.6285110649973131,4.8428908062143137e-11,0.13460999113639643,7.44061162229849e-12,0.020681462882494835,1.650237162144858e-12,0.0045868969311516836,5.793928565315884e-12,0.016104444721762146,5.737606494558188,3.72058492605575,3.630381458160302e-10,0.32718937077449817,4.406741454697398,-8.386598290598147e-07,1.905355992501218e-05,0.06143176992471197,0.9508968804540712,SC4171,N2,2,90,33
7.298741179862852e-10,5.4905925490057e-10,0.751236418678152,4.1322668217204725e-11,0.05653869414757432,4.461737788784881e-12,0.006104659720442591,2.311000410622176e-12,0.0031619677776926584,2.8608518651934052e-12,0.003914288103504972,7.565846222434295,2.9389764509472927,7.590521245643074e-10,0.15109090515866763,5.4687873364199,-7.090363858363718e-07,2.7550900612580842e-05,-0.19759714132968786,2.0973045519670173,SC4171,N3,3,91,33
2.428569474675344e-10,1.7183385038242315e-10,0.7046502146726825,1.747775748198526e-11,0.07167217363906411,4.191959330756776e-12,0.0171902395002089,2.114075268442904e-12,0.008669325563194623,1.8043361685759629e-12,0.007399158348015413,3.36631247830628,3.2404363369297524,2.641771145325041e-10,0.19209122257574154,5.047662093532576,-7.697133089132949e-07,1.6253526218408856e-05,0.025946872776843016,0.8992411385512291,SC4171,N2,2,92,33
5.299826801776657e-10,3.8246849572235293e-10,0.7203031473538455,3.1677457840191704e-11,0.059658175346872885,6.809410671570058e-12,0.012824167201257192,2.483254424821462e-12,0.004676714547432263,1.6101540222790783e-12,0.003032404035740533,4.056318609996092,3.075647237086495,5.456699547402371e-10,0.16045902072184,4.808396054293319,-9.601797313797174e-07,2.3359579506922573e-05,0.255856418753602,0.22856700048993162,SC4171,N3,3,93,33
5.486228073399335e-10,3.830589233311703e-10,0.6969487405100605,3.409492701318548e-11,0.062033319137897926,6.124894965405123e-12,0.011143815146697447,1.702611832413983e-12,0.0030977823512351866,1.3455377261242257e-12,0.002448111155787665,4.78532345792228,2.9919100830157888,5.744761259642715e-10,0.15082564500326642,5.167983201846113,-6.844268620268477e-07,2.3968231598603005e-05,0.25438305209869183,0.08122527212565833,SC4171,N2,2,94,33
8.93313807981338e-10,6.591856215905813e-10,0.7370853672476638,2.521064143190146e-11,0.02818992752533632,6.036248187816642e-12,0.006749586257022885,2.3278208303032978e-12,0.0026029127690175096,2.119522063842363e-12,0.00236999814262802,3.5829664842627387,2.6989075264081497,9.631709068566448e-10,0.12404215834935964,6.319714435118911,-8.021938949938807e-07,3.103499487444206e-05,0.013508468972615022,0.11529988511767364,SC4171,N3,3,95,33
4.378179146543599e-10,2.938608629007892e-10,0.6696646902673793,4.437667352327584e-11,0.10112776174653136,4.840155424695819e-12,0.011029985930515677,9.156562877958888e-13,0.002086642904078144,3.3437241124876312e-12,0.00761984413312149,7.598543240069193,3.220845781009022,4.828794484234842e-10,0.2045205011294326,5.421783509930978,-4.776869352869213e-07,2.197451816134962e-05,-0.595717100241102,2.566713220098414,SC4171,W,0,96,33
7.249434869896186e-10,5.197231093315672e-10,0.7159277803934613,5.405651625215273e-11,0.07446380774943955,4.627393350014894e-12,0.006374316228394054,2.2731550942805222e-12,0.0031313113693008858,3.4222209944607726e-12,0.004714169981264275,9.605960147074073,2.995588814267726,8.006423046125542e-10,0.15428432123349237,5.309629160487653,-5.349431013430874e-07,2.829562341798735e-05,-0.02049494795228599,0.6714092700841343,SC4171,N3,3,97,33
3.458623937358932e-10,2.566082988111864e-10,0.7397985582910215,2.352095568438107e-11,0.06781062493125248,4.824895505515727e-12,0.013910114191247505,2.8952369893217566e-12,0.008346932505823156,2.754949356119114e-12,0.007942484990796606,4.0380047439664,3.203187361311625,4.288344533532787e-10,0.17309171140901264,5.148539497252457,-2.7197655677654247e-07,2.070831845788737e-05,-0.6035715969369746,2.9817660514143585,SC4171,N1,1,98,33
4.830182203448328e-10,3.560735691893238e-10,0.7356614983122817,3.380958960404824e-11,0.06985189437695345,6.279422722506013e-12,0.0129735254966896,2.6996831439660566e-12,0.005577647763017476,2.345836966563155e-12,0.00484658814061151,4.644542691485425,3.263547881246935,5.200272619464385e-10,0.17530517121372252,4.7811357895711994,-1.1058774114773973e-06,2.2804106251866975e-05,-0.39696024416817827,2.874779182821717,SC4171,N2,2,99,33
7.575140419945695e-10,5.403364432664563e-10,0.7123618197569569,6.259358938915972e-11,0.08252133239954951,7.312268713470158e-12,0.009640254904499856,2.0708443243424085e-12,0.0027301331414998835,3.0485516601639237e-12,0.004019110380801295,7.530265388043322,3.120274611889172,8.223736267193913e-10,0.1701424597428079,4.861888050986384,-8.918642246642104e-07,2.8677057497577944e-05,0.13225712484185537,1.7781015297440597,SC4171,N3,3,100,33
4.894621745621408e-10,3.3671974159186197e-10,0.6865355965370171,6.513347221764597e-11,0.1328001945833922,4.958538012532819e-12,0.010109929510791621,1.0812315231927793e-12,0.0022045156166386262,3.1993168768750875e-12,0.006523065473359433,10.931116337707046,3.1690989537961767,5.040357692307993e-10,0.20218040527793896,4.55410537592851,-5.807413919413778e-07,2.2450740950596692e-05,0.07733473452268247,1.6291755796566783,SC4171,N2,2,101,33
3.594328179016785e-10,1.954798525332404e-10,0.5423475411347388,6.065961109564332e-11,0.16829658145111107,1.1711842550577811e-11,0.032493829554035375,3.4990947728065045e-12,0.009708036002873116,1.9565005304148494e-11,0.0542819752597711,4.771897610774455,4.467778681038856,3.850974876626914e-10,0.5706164545116607,2.875219336603342,-7.374984126983986e-07,1.9623900928783028e-05,0.310806490340513,2.8764396339394276,SC4171,W,0,102,33
3.3349144997473046e-10,2.20753641115215e-10,0.6599679637009918,3.553246909194932e-11,0.10622833287557473,6.218800696728021e-12,0.01859180764470311,3.4867724836853584e-12,0.010424100478349359,3.042471509262405e-12,0.009095812492343982,4.922212232297076,3.623882306951861,3.618718324010313e-10,0.22115036311566452,4.495361622331314,-1.1817982905982765e-06,1.902292912253608e-05,-0.21691774688508675,1.087656273460106,SC4171,N2,2,103,33
6.959238597651998e-10,5.132923210313321e-10,0.7365113331092799,3.40347633714876e-11,0.04883569832571701,5.334543012709483e-12,0.0076544129433403826,3.273858433761213e-12,0.004697584087398309,2.6323775390166057e-12,0.003777137921355539,5.372883774441349,3.1391790157951043,7.474136945567447e-10,0.1513706007508241,5.057197444979239,-4.2620952380951e-07,2.7338867836045165e-05,-0.0373893302547109,0.33293420400190277,SC4171,N3,3,104,33
3.9292641006429736e-10,2.7319447957720753e-10,0.6935165365851359,5.873449187490711e-11,0.14910016280787156,6.160204028500574e-12,0.01563795640788617,1.5091861350961967e-12,0.003831137229031851,3.026893930451701e-12,0.007683907077866768,8.202907576532672,3.619481027411347,3.959658741178867e-10,0.22581154977822993,3.8439531241422555,-8.009650793650653e-07,1.9898891278608634e-05,0.43947231808059256,1.3282329872826466,SC4171,N2,2,105,33
1.386208459844882e-10,7.136762341907989e-11,0.5111530654026318,3.326413840045478e-11,0.23824621721709385,4.654602158458373e-12,0.03333744417345456,9.80927128410714e-13,0.0070256495116760315,3.812457497904905e-12,0.027305789984458817,5.882666449079357,4.1914908820568,1.5449600922563453e-10,0.3480772057796749,3.6630238879799775,-1.1272654456654315e-06,1.2429642361131494e-05,-0.03425965481874752,-0.09447588815856411,SC4171,REM,4,106,33
4.762007384953171e-10,3.130007017987621e-10,0.6559099275195981,4.520805333821991e-11,0.09473592492913452,8.232246738333745e-12,0.01725111902444076,4.283828353921526e-12,0.008976994393238067,3.867912253470459e-12,0.008105419672372147,4.896755320729128,3.309606727308735,5.132188223823388e-10,0.19219703261045512,4.4839825497552255,-6.189010989010846e-07,2.2654333412888996e-05,-0.4891653939537346,2.148844139690989,SC4171,N2,2,107,33
5.46621249309495e-10,4.0172383809415977e-10,0.7335797115263519,2.89844352502006e-11,0.05292788635712652,7.2684067118980406e-12,0.013272689328733864,2.2159082705981065e-12,0.004046424921224629,1.9440921629528904e-12,0.003550067068077124,3.5054438249261115,3.0484174649465143,5.611085008116705e-10,0.16327826698512277,5.128323814045079,-4.5835799755798367e-07,2.3687728907847426e-05,0.0031789138013584017,0.6688395733880697,SC4171,N3,3,108,33
3.9426906030374183e-10,2.8597867293730124e-10,0.723503814635891,2.5884250673920853e-11,0.06548514233325087,6.397817867812615e-12,0.016185981930627848,2.2926633882721804e-12,0.005800260173438312,1.8030334433860238e-12,0.00456153446971158,3.49890347889496,3.2618227524049845,3.9636419619849717e-10,0.1856725245247265,4.628238471337629,-5.391609279609139e-07,1.990889741292815e-05,0.1178581851183233,0.688490576884222,SC4171,N2,2,109,33
6.337027910885824e-10,4.694902083492629e-10,0.7397008725044953,2.4092047928461912e-11,0.037957999029973544,5.16429629095708e-12,0.008136558344260256,1.872158784992411e-12,0.0029496621273422488,1.8175245297830738e-12,0.002863583641511686,3.908320883894654,2.8579103596416506,6.462850811430852e-10,0.1427955854982439,6.056435298392272,-4.832664224664084e-07,2.542213761946633e-05,0.5418345246073111,1.1783852445080836,SC4171,N3,3,110,33
4.4847456947833497e-10,3.19271208620698e-10,0.7103209620763363,2.2737634783932422e-11,0.05058714402979898,6.4635988083821864e-12,0.014380343733092417,2.34451362847211e-12,0.005216120750041939,1.8557841778324582e-12,0.004128785706355537,3.0464706594888695,3.0096372493017114,4.958517024474122e-10,0.1587833443778091,5.621914628962876,-9.8180024420023e-07,2.226772782408237e-05,-0.01061603562569416,1.070169988739698,SC4171,N2,2,111,33
7.220724152449875e-10,5.229795146118303e-10,0.7232740505453208,2.4040058373219317e-11,0.033247096509793135,5.59724834190192e-12,0.007740923625202173,1.847946871480234e-12,0.0025556871379945017,1.5914412491296542e-12,0.002200943108292204,3.6439523157754605,2.683823156124532,7.405644693560858e-10,0.13174987156845838,6.386013979554995,-9.660581196581058e-07,2.721331419280066e-05,0.4776947324958156,0.32004109278440973,SC4171,N3,3,112,33
2.195501762969207e-09,1.8922327489105566e-09,0.8614756340339363,4.380205353346961e-11,0.019941733838746603,7.172528338507967e-12,0.0032654325434331643,1.989789663266908e-12,0.0009058903101343893,8.58894552017534e-12,0.003910283918263238,5.359669825441855,2.3761907329397425,2.4470424830846977e-09,0.17440551370455876,8.527713014748187,-4.3331672771671354e-07,4.9467590229206614e-05,0.15779708119728472,0.13365190704043206,SC4171,W,0,113,33
2.9614436453367474e-10,2.1152691048391648e-10,0.7118657990229008,2.6224996381047347e-11,0.08825675163721748,3.8060647922801115e-12,0.012808806918661176,2.2250671296408087e-12,0.007488168699186777,2.8122600932953974e-12,0.009464288840573619,5.456646448706237,3.270151909957002,3.153075111398546e-10,0.1987472808175363,4.838740065442828,-7.127228327228186e-07,1.7756900380974565e-05,-0.4152872268402826,3.1918625441275896,SC4171,N2,2,114,33
3.986628938828406e-10,2.5944616648199276e-10,0.649162507836037,4.6340099869280685e-11,0.11594796659523032,4.8575784808176545e-12,0.0121541893309756,1.3039768548804792e-12,0.003262691820629048,3.009692274257291e-12,0.007530577194738447,7.911135978977462,3.2933293345149566,4.321227901992871e-10,0.20142876497082582,5.02929593659634,-7.275018315018176e-07,2.0787563354065504e-05,-0.27811178837666084,2.139799773033748,SC4171,W,0,115,33
2.3942054250833816e-10,1.71329135768061e-10,0.7126226984622956,2.2019194984907656e-11,0.09158616295919886,6.956176413539941e-12,0.028933369590490338,2.574068258564375e-12,0.01070652379247128,2.0228222166721566e-12,0.00841368293893606,2.7675599233112855,3.421443300882379,2.390589898168596e-10,0.22420850010095508,4.262428845605115,-8.232830280830139e-07,1.546153258305462e-05,0.018532635983770723,1.1990057494580482,SC4171,N1,1,116,33
2.998026946769604e-10,2.154510249614691e-10,0.7162536399244941,2.3877526162075872e-11,0.07937936256760782,6.080461345259442e-12,0.020214118599533835,2.2355804251290893e-12,0.007432049196001837,2.3702768176787634e-12,0.007879839042746155,3.372312197998583,3.3760641259960655,3.205295777673934e-10,0.2017717519092032,4.590932765849308,-6.813050061049922e-07,1.7903339849519513e-05,-0.01339969549592537,2.4356211351184154,SC4171,N2,2,117,33
4.39360196785928e-10,3.2037197960084434e-10,0.727522564344267,3.1273866692288045e-11,0.07101883167585918,6.9629420143285855e-12,0.01581192411382602,1.850229294760045e-12,0.004201627005039004,1.906516629002959e-12,0.0043294481265975385,3.9274261492817084,3.14541752410508,4.649769419287344e-10,0.17182802293491642,4.885511581102742,-9.977416361416218e-07,2.15633239999944e-05,0.16486073282346558,0.42505641777948533,SC4171,N3,3,118,33
4.396968668885023e-10,3.1261987553242355e-10,0.7093762153101882,2.3908510050600267e-11,0.0542515997887709,5.705578395067881e-12,0.01294671876238097,1.4452099892511487e-12,0.003279374322433727,1.877477409774307e-12,0.004260246783758766,3.5654657424012175,2.967376460359292,4.860977292718078e-10,0.16033502631344895,5.806252696562703,-1.3159384615384472e-06,2.2047624118525965e-05,0.08016606911059092,0.2786293496881851,SC4171,N2,2,119,33
3.8845714242389717e-10,2.610241958435426e-10,0.67022572552909,2.2967770325450345e-11,0.05897380693162771,5.392425603551423e-12,0.013846005159874924,1.7884288630091133e-12,0.004592106982242817,1.5688106668120704e-12,0.004028198474030111,3.5929663870769497,2.9535974751581646,4.504913538426951e-10,0.1576031564855322,5.654270963277099,-6.820024420024279e-07,2.1224781597055247e-05,0.12797150845150232,0.2755167947535422,SC4171,N3,3,120,33
4.930137722155077e-10,3.3620073627071114e-10,0.6805493190259634,2.6230636421013217e-11,0.053096974004138514,8.023521731470446e-12,0.016241494028571897,2.17677506200734e-12,0.004406304407760008,1.6849016305617774e-12,0.0034106369605962296,2.90691785331787,2.8371388597080984,5.80318029430015e-10,0.15229020693488657,5.615788671851446,-4.5673064713063324e-07,2.4089790979375788e-05,0.15577925716537214,0.16677667953835895,SC4171,N2,2,121,33
6.219454751626472e-10,4.667325783303426e-10,0.7492350405281964,2.7287257062006402e-11,0.043803604247838655,4.759610632872832e-12,0.007640493145295143,1.9155687482116627e-12,0.0030750183195592195,1.9441501272019124e-12,0.003120899347883227,4.737691278341816,3.0399195499840874,6.727960023490873e-10,0.1496061319551744,6.11085947808861,-1.5704361416361272e-06,2.5938311478372823e-05,0.2697599063737378,0.45632370255414756,SC4171,N3,3,122,33
3.690323140970941e-10,2.5882747722632006e-10,0.6994726335127732,3.12423313361222e-11,0.08443135949452353,4.24348935044705e-12,0.01146788858373484,1.3810996895870432e-12,0.0037323758952161447,2.0800280564958797e-12,0.005621206519682748,5.9583092952136045,3.1368041172779875,4.081513740436416e-10,0.18177820551362575,5.253925581795539,-7.30590476190462e-07,2.020275659516893e-05,-0.2997108120556718,1.599107665639492,SC4171,N2,2,123,33
3.524546351113964e-10,2.1243892418496892e-10,0.6010358984768037,5.476564493147704e-11,0.15494391497855686,5.09300441698744e-12,0.01440921666052648,1.313511479140933e-12,0.00371620951788328,6.3711255329361655e-12,0.018025299147451306,8.988282493081595,3.579542757096972,4.190512950630287e-10,0.3859422663725544,4.0501576450457755,-7.226529914529775e-07,2.0470742416019716e-05,-0.29447797088059646,1.3673771857748749,SC4171,W,0,124,33
3.858332192976408e-10,2.6148362506631375e-10,0.6759595919426987,2.6955543821254105e-11,0.06968259827890769,4.0773607246417075e-12,0.010540358276481076,1.9512810419840673e-12,0.00504424373254949,2.486418678810391e-12,0.006427624502685918,5.308967647390519,2.942339304948066,4.5248956572291205e-10,0.17123463967625116,5.724140505872553,-1.0545328449328308e-06,2.1271802126827714e-05,-0.5019453835372599,2.3091241216046736,SC4171,N1,1,125,33
2.783114701445018e-10,1.849028206233274e-10,0.6619950857287311,2.887089922726555e-11,0.10336453140406009,5.76390817270726e-12,0.020636131304329543,3.089511228199469e-12,0.011061168474753686,2.4080537862247874e-12,0.008621392401031653,4.2683753963073015,3.417798136040721,3.301626566997607e-10,0.20629449194513574,4.428454866625827,-5.691174603174459e-07,1.817037855136102e-05,-0.06793283058008792,3.2280917897470234,SC4171,N2,2,126,33
3.1219966911608746e-10,2.2446532737551024e-10,0.7166844333169208,3.1479162138805325e-11,0.10050828670300278,5.0542620724062155e-12,0.01613750770130237,1.6919916212010556e-12,0.005402277805644548,2.316142110672656e-12,0.007395097565745442,5.199504375979911,3.3618807619545086,3.427513472356429e-10,0.1984365702994182,4.618312374306159,-8.70874725274711e-07,1.851354496674375e-05,-0.021818308196428007,1.747871644579595,SC4171,N1,1,127,33
3.625411091356473e-10,2.511352140415198e-10,0.6908027943211623,2.87143694611788e-11,0.07898520618328386,7.600446208937946e-12,0.020906703583010767,2.680691194000338e-12,0.0073738323579798995,2.1937855668628304e-12,0.00603449104305909,3.338706941895366,3.259953468101726,4.050686958485651e-10,0.18902223315704192,5.05256297883554,-5.803428571428433e-07,2.012631848720886e-05,0.07080058650378161,2.4365417445852957,SC4171,N2,2,128,33
5.12479032481491e-10,3.789317295816131e-10,0.7379692365437963,3.187274055349624e-11,0.062072136420965034,6.977831765341589e-12,0.013589321713137556,1.8599755801407027e-12,0.0036223009363244994,1.776806577484336e-12,0.0034603293709921513,3.9951632838338673,3.047311702054695,5.532213824514225e-10,0.16097719303590452,5.004367508954382,-6.497543345543203e-07,2.352065863132711e-05,0.010412685389321481,0.603042222185231,SC4171,N3,3,129,33
3.553468864001012e-10,2.5522429384818127e-10,0.7162242847875456,2.6454019596871044e-11,0.07423670756356447,6.613469682427443e-12,0.018559078063620102,2.3699855009508117e-12,0.006650782121019646,1.6983919637206467e-12,0.004766119835866101,3.4746338660715033,3.1684287466475833,3.7898553681399226e-10,0.18003122913475722,4.74104426058159,-6.178051282051139e-07,1.9467550868406438e-05,-0.00956994559994752,0.3674161830152336,SC4171,N2,2,130,33
5.50559855874319e-10,4.267271118339195e-10,0.7736732600988195,3.246195812048426e-11,0.058854823777967614,6.012197571201465e-12,0.01090035380053372,1.9170934394276065e-12,0.0034757668075546897,1.7592840051492329e-12,0.0031896520140329274,4.6293558889160416,3.098601865611896,5.654761180554876e-10,0.1606198354562313,4.922553351437362,-9.648293040292902e-07,2.377974175754412e-05,0.03125826788748609,-0.08157953046743804,SC4171,N3,3,131,33
1.0159757806304244e-09,7.514451101341331e-10,0.7389016773519537,2.543136311852471e-11,0.025006852279962636,5.744065473885359e-12,0.005648183155674176,1.864914455607987e-12,0.0018337845316748096,1.7630560312922233e-12,0.001733626370334309,3.7709247066181453,2.447263390805668,1.0864961977851426e-09,0.11486575708755517,6.809607866337455,-5.823687423687282e-07,3.296204177209207e-05,0.0653207920031993,-0.4653202486727599,SC4171,N3,3,132,33
7.40961284955796e-10,5.617304014589512e-10,0.7570885608841673,2.648345372994896e-11,0.035693848542955674,5.277885474418082e-12,0.007113424354388684,1.4958534125284647e-12,0.0020160801417254317,1.6348428883400528e-12,0.0022034072686655777,4.2185308792055976,2.837058646071939,7.281161755878106e-10,0.13724186019848303,5.854637213650886,-5.121601953601808e-07,2.698362791745785e-05,0.0931208358316002,0.5243276807294843,SC4171,N3,3,133,33
5.400139415744992e-10,3.8961946901195024e-10,0.7201653027240862,2.9300076629159975e-11,0.05415771087874132,5.9922925788451495e-12,0.011076040963761363,1.903903127115866e-12,0.00351913875190533,1.9076608902005994e-12,0.0035260845305553168,4.190339048140801,2.983122254035701,6.143650293582126e-10,0.15022911969576258,5.716229447720592,-7.560634920634778e-07,2.4786387985307835e-05,0.3877410632550326,0.6250039680726376,SC4171,N2,2,134,33
9.345878650578624e-10,6.404080994772189e-10,0.6844980823234728,3.2958616710660414e-11,0.03522770863281991,5.842818290632152e-12,0.006245077035357653,1.9106068752771005e-12,0.002042145849293307,2.1228035218914607e-12,0.0022689515342956845,4.816526657704896,2.6490008652177766,1.0089548615087028e-09,0.12406319945879879,6.5730749536257775,-1.2354012210012074e-06,3.176404982852002e-05,0.011735448634932266,-0.04143194623221236,SC4171,N3,3,135,33
7.553466379447021e-10,5.157376477578904e-10,0.6818800030094099,3.191307645780033e-11,0.04219371761143937,5.9585624620582765e-12,0.007878084152327413,1.616398522597127e-12,0.0021371133836061355,1.898446484533429e-12,0.0025100217139753162,4.586159372974968,2.8281997577669773,8.738839188822354e-10,0.12836428154361773,6.311462356781959,-5.636708180708045e-07,2.9561527681806894e-05,0.030973817743652203,-0.36500010922716664,SC4171,N3,3,136,33
5.54009234191487e-10,4.32758252448654e-10,0.7797316256892142,2.4361451948748456e-11,0.043893777703063165,5.3564673877206405e-12,0.009651132013188403,2.0528009205066964e-12,0.0036986788580141844,1.7806096716351394e-12,0.003208252335168897,3.8325457306380057,2.916095729293263,5.661633550830545e-10,0.15028871104925434,5.390742359190329,-8.222534798534659e-07,2.3794187422205756e-05,0.32392703520368205,0.12018840556329025,SC4171,N3,3,137,33
1.1555523588886818e-09,9.40440538908241e-10,0.8131413434770041,4.38336526947412e-11,0.03790027520834462,5.195229628970241e-12,0.004491996915697166,1.1412503306601073e-12,0.0009867692732534149,2.4477137883145807e-12,0.0021163882201291444,7.075387890348004,2.862924671589314,1.1993482349965456e-09,0.1356271351651385,6.16103168607996,-9.744605616605473e-07,3.46316074561454e-05,-0.027346702788053456,-0.05987273327361997,SC4171,N3,3,138,33
1.2348211272148764e-09,1.0238610550714343e-09,0.8284864472084819,3.5906069375138984e-11,0.02905442267042249,5.837338109717256e-12,0.004723449034143513,1.598644314779104e-12,0.0012935887561510689,5.150152450664866e-12,0.004167393109932965,5.2514690364820655,2.3983055312436874,1.245261334094848e-09,0.16459567284399343,8.026490902616716,-5.735013431013291e-07,3.528826057054737e-05,0.1266512307319901,0.7822992921590899,SC4171,N3,3,139,33
6.205989034529074e-10,4.5140094134412606e-10,0.7261932716364973,4.130572787926836e-11,0.0664507734003712,4.400132139205194e-12,0.007078732145058472,1.0838093970485114e-12,0.0017435831868880078,2.5595095688086618e-12,0.004117622400218039,7.6490216932632045,2.9686097547799997,6.553306150509708e-10,0.15614503340650865,5.693186578620217,-1.097109645909632e-06,2.5599426068780738e-05,-0.41708567439402483,2.0874435912969815,SC4171,N2,2,140,33
7.684866709929925e-10,5.829878976316188e-10,0.7576322236736026,4.6617218022695134e-11,0.06058222940046178,4.406960236745822e-12,0.005727143045972209,1.1007654017557007e-12,0.001430519128206868,3.1973397044250245e-12,0.004155159309386064,8.621705354125499,2.967372344822504,7.85974702005436e-10,0.16402977890998693,6.14480992246447,-9.635008547008402e-07,2.803524035933054e-05,0.045700173906211464,1.729253186554339,SC4171,N3,3,141,33
1.9745251844128899e-10,1.2106812070274013e-10,0.6100608934250307,4.6440963101180284e-11,0.2340154887725427,4.078340384611394e-12,0.02055071115571631,1.0117121788829637e-12,0.005098006247687266,2.7870158955582195e-12,0.014043741633758816,9.144909475132406,3.920227197715198,2.122044717657858e-10,0.2937722929013709,3.75346421791573,-7.30424420024406e-07,1.4567239675579784e-05,0.08430939810829297,1.7301962840258485,SC4171,REM,4,142,33
3.5687909784906833e-10,2.0113454847991297e-10,0.562018149952807,3.9123771582149955e-11,0.10932119762593676,4.4011151197749995e-12,0.012297770800884053,1.1705206646540984e-12,0.003270715366416155,3.5911921925316014e-12,0.010034651965190065,7.243647045941835,3.0588443551468214,6.267201042493946e-10,0.1932130073537636,6.706795688318736,-3.656986568986427e-07,2.503437844743493e-05,-1.823666679132794,9.647657155399889,SC4171,W,0,143,33
